"parameter_set_id","description","strategy","mean_estimated_rate","mean_true_rate","mean_bias","mean_bias_percent","lower_ci_mean_bias","upper_ci_mean_bias","lower_ci_mean_bias_percent","upper_ci_mean_bias_percent","monitoring_param_set","bias_v","bias_factor","p_sets_select","p_monitor","spp_param_set","species","V","mu_trips","theta_trips","mu_sets","theta_sets","beta_0","sigma_x","sigma_z","theta"
30,"Vessel bias_psets0.5","vessels",7.44547513373985,7.44696618672345,-0.00149105298360087,-0.0181805205299218,-0.292454661471923,0.301178942032025,-3.92374385907284,3.93599057265149,2,-2,0,0.5,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
31,"Vessel bias_psets0.6","sets",7.41016891591383,7.43046027616117,-0.0202913602473407,-0.264285683622793,-0.610138181805117,0.61164396504727,-7.84414149168955,8.23630697966681,2,-2,0,0.6,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
31,"Vessel bias_psets0.6","trips",7.4348438889352,7.43046027616117,0.0043836127740216,0.0442924854074267,-1.21241628976308,1.3170061456346,-16.1153484217409,17.2783593763532,2,-2,0,0.6,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
31,"Vessel bias_psets0.6","vessels",6.012619240813,7.43046027616117,-1.41784103534818,-18.9310217781943,-3.326785555232,0.332168711006389,-41.8172735455155,4.63800307867171,2,-2,0,0.6,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
32,"Vessel bias_psets0.6","sets",7.45587165096328,7.45779177687736,-0.00192012591408118,-0.0222028606993501,-0.250719267913029,0.255547073344775,-3.31663442678938,3.32968130692106,2,-2,0,0.6,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
32,"Vessel bias_psets0.6","trips",7.45449572224479,7.45779177687736,-0.00329605463256506,-0.0532997772647893,-0.243655282187453,0.222023446221957,-3.19415424694778,2.94619224339861,2,-2,0,0.6,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
32,"Vessel bias_psets0.6","vessels",7.46460715028343,7.45779177687736,0.00681537340606753,0.0862824329805638,-0.243115971231652,0.239874088358146,-3.12273934066863,3.07934868740232,2,-2,0,0.6,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
33,"Vessel bias_psets0.7","sets",7.4674303086067,7.46079589844149,0.00663441016521351,0.0922522016491566,-0.554330076571669,0.637192635336633,-7.35090910746612,8.28306504297433,2,-2,0,0.7,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
33,"Vessel bias_psets0.7","trips",7.48436330328316,7.46079589844149,0.0235674048416762,0.271602911638765,-1.29469793926059,1.3244533146094,-16.3886578466564,17.8178301306472,2,-2,0,0.7,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
33,"Vessel bias_psets0.7","vessels",6.02717881687936,7.46079589844149,-1.43361708156213,-18.9650124430593,-3.36668772177185,0.504521711224456,-42.5212708890484,7.00236501347633,2,-2,0,0.7,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
34,"Vessel bias_psets0.7","sets",7.45763080966538,7.45269063056686,0.00494017909852082,0.0568617575447643,-0.199029408488537,0.194804796662268,-2.68976714556948,2.63188604586132,2,-2,0,0.7,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
34,"Vessel bias_psets0.7","trips",7.4516312853526,7.45269063056686,-0.00105934521425079,-0.0109484193186311,-0.191490298232206,0.185873166922604,-2.49190379666809,2.45621540350931,2,-2,0,0.7,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
34,"Vessel bias_psets0.7","vessels",7.45605658007663,7.45269063056686,0.00336594950977394,0.0479484765345545,-0.200379273567833,0.193143522031832,-2.57276090872552,2.57397660853514,2,-2,0,0.7,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
35,"Vessel bias_psets0.8","sets",7.46417757738054,7.47220674383968,-0.00802916645914558,-0.115951558569999,-0.53888219387516,0.537988464123051,-7.09429063551072,7.08110751459048,2,-2,0,0.8,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
35,"Vessel bias_psets0.8","trips",7.45306247326944,7.47220674383968,-0.0191442705702467,-0.284150902323641,-1.15395917796653,1.3695391791543,-14.9578573945414,17.4109851751719,2,-2,0,0.8,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
35,"Vessel bias_psets0.8","vessels",6.02301300430173,7.47220674383968,-1.44919373953795,-19.1573436197365,-3.42992110545888,0.427864786853924,-42.2403957436692,5.75850754904195,2,-2,0,0.8,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
36,"Vessel bias_psets0.8","sets",7.46666423576086,7.46170346122566,0.00496077453520505,0.0640574827408215,-0.157512016755935,0.153839821055661,-2.1101781282457,2.02613688879403,2,-2,0,0.8,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
36,"Vessel bias_psets0.8","trips",7.45901923648051,7.46170346122566,-0.00268422474515259,-0.0376295080022869,-0.149489865072178,0.137612314701633,-1.92440443850385,1.87149135432847,2,-2,0,0.8,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
36,"Vessel bias_psets0.8","vessels",7.46354901174273,7.46170346122566,0.00184555051706987,0.0201768926317306,-0.141474840357965,0.146888985844497,-1.88661708022791,1.95075409035495,2,-2,0,0.8,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
37,"Vessel bias_psets0.9","sets",7.46429808670044,7.45503204743913,0.00926603926131664,0.11329200703925,-0.443161154707799,0.480610533315847,-5.7958070331507,6.58132677545629,2,-2,0,0.9,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
37,"Vessel bias_psets0.9","trips",7.45445890259271,7.45503204743913,-0.000573144846414757,0.0019967650512914,-1.18225405765112,1.30449579958959,-15.7361609953095,16.6427682464111,2,-2,0,0.9,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
37,"Vessel bias_psets0.9","vessels",6.08287081759697,7.45503204743913,-1.37216122984215,-18.1560376934681,-3.23577708034862,0.568690232575507,-40.8913415717526,7.62322742313795,2,-2,0,0.9,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
38,"Vessel bias_psets0.9","sets",7.43328075826671,7.43493221796616,-0.00165145969945493,-0.0229551570231714,-0.103338679419054,0.0957983389889566,-1.41008931596507,1.27106227550926,2,-2,0,0.9,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
38,"Vessel bias_psets0.9","trips",7.43336952481103,7.43493221796616,-0.00156269315513483,-0.0180916121560761,-0.107161884580475,0.0893901205101422,-1.35718799054594,1.18682767333208,2,-2,0,0.9,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
38,"Vessel bias_psets0.9","vessels",7.43665185176564,7.43493221796616,0.00171963379948017,0.0273923455364532,-0.0995931896267487,0.0967837385777736,-1.34656195897719,1.26279544102268,2,-2,0,0.9,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
39,"Vessel bias_psets1","sets",7.45642184091733,7.47193272598368,-0.0155108850663493,-0.204524823424948,-0.445346019716985,0.432634165261256,-5.96016632025594,5.89635544170641,2,-2,0,1,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
39,"Vessel bias_psets1","trips",7.46287662112074,7.47193272598368,-0.00905610486293597,-0.0722818764371194,-1.19006790191696,1.3792941830933,-15.687297411142,18.624347909672,2,-2,0,1,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
39,"Vessel bias_psets1","vessels",6.04897342297191,7.47193272598368,-1.42295930301176,-18.8448518620261,-3.23537516366642,0.407062424683752,-40.9276143941729,5.11911893440478,2,-2,0,1,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
40,"Vessel bias_psets1","sets",7.44171017288908,7.44171017288908,0,0,0,0,0,0,2,-2,0,1,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
40,"Vessel bias_psets1","trips",7.44168478843874,7.44171017288908,-2.53844503463466e-05,-0.000193142519674732,-0.0111341653552341,0.00509654459675552,-0.143286562569045,0.0666915144154913,2,-2,0,1,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
40,"Vessel bias_psets1","vessels",7.44171713540026,7.44171017288908,6.96251117105009e-06,8.84585399622861e-05,0,0.000587174907514854,0,0.00769865734488755,2,-2,0,1,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
41,"Trip bias_psets0.1","sets",7.43909538298243,7.45351642231822,-0.0144210393357841,-0.211896439597998,-1.51459660853332,1.86911969465976,-20.0958041188866,23.4047258852418,3,0,-2,0.1,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
41,"Trip bias_psets0.1","trips",4.50319626763209,7.45351642231822,-2.95032015468612,-39.483558983423,-4.38656782334352,-1.75062099198784,-53.4926940324055,-24.542278389416,3,0,-2,0.1,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
41,"Trip bias_psets0.1","vessels",7.42537522739542,7.45351642231822,-0.0281411949227928,-0.500421375096939,-2.4871615439781,3.27202150795509,-32.8800117071389,43.8979794359711,3,0,-2,0.1,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
42,"Trip bias_psets0.1","sets",7.44639231723388,7.44099071246851,0.00540160476536493,0.0891799561068651,-0.879092467712426,0.943606023494621,-12.5395476200289,12.7542149253668,3,0,-2,0.1,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
42,"Trip bias_psets0.1","trips",7.43382844801381,7.44099071246851,-0.00716226445470465,-0.0930968096322771,-0.780371115084155,0.814185472386159,-9.92417958933437,11.1633195531215,3,0,-2,0.1,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
42,"Trip bias_psets0.1","vessels",7.45464278915238,7.44099071246851,0.0136520766838707,0.187338359471698,-0.82096829049568,0.890850029613868,-10.9683361540142,11.5918076351596,3,0,-2,0.1,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
43,"Trip bias_psets0.2","sets",7.43700639295209,7.44372065758726,-0.00671426463517448,-0.135878133698262,-1.07245953036888,1.29865788075712,-14.2552636893869,17.6090486888644,3,0,-2,0.2,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
43,"Trip bias_psets0.2","trips",4.52386920805617,7.44372065758726,-2.91985144953109,-39.163099200131,-4.09006240288961,-1.8135525733859,-51.381872066869,-25.8605172341412,3,0,-2,0.2,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
43,"Trip bias_psets0.2","vessels",7.41208690313519,7.44372065758726,-0.0316337544520693,-0.445136468364426,-2.21023669662226,2.8021504350745,-28.1820227340067,35.2690817308765,3,0,-2,0.2,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
44,"Trip bias_psets0.2","sets",7.50066601697425,7.49513269680137,0.00553332017287674,0.0655548992482573,-0.562476282644888,0.671165981213194,-7.41699644097923,8.81715661418181,3,0,-2,0.2,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
44,"Trip bias_psets0.2","trips",7.50027481358607,7.49513269680137,0.00514211678469526,0.0685893182596237,-0.560580492097719,0.547592132796563,-7.39673761567157,7.42714261455273,3,0,-2,0.2,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
44,"Trip bias_psets0.2","vessels",7.49587118799888,7.49513269680137,0.000738491197510415,-0.00521131087380668,-0.583587341491018,0.610948130521443,-7.63066532883675,7.84481764783746,3,0,-2,0.2,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
45,"Trip bias_psets0.3","sets",7.50392191525421,7.46728638649258,0.0366355287616273,0.483751855516749,-0.863196046015288,1.08601387371972,-11.1221240551605,14.1407192484154,3,0,-2,0.3,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
45,"Trip bias_psets0.3","trips",4.53075682560339,7.46728638649258,-2.9365295608892,-39.2092692803023,-4.08757615462698,-1.93290283139573,-50.1833205131554,-27.6150937697136,3,0,-2,0.3,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
45,"Trip bias_psets0.3","vessels",7.4747299539069,7.46728638649258,0.00744356741431038,0.154768835398147,-2.08274813226668,2.37439870054817,-26.4841165668392,30.2739449810683,3,0,-2,0.3,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
46,"Trip bias_psets0.3","sets",7.44339151472824,7.45467675718525,-0.011285242457012,-0.150916955416595,-0.488230422594995,0.448767971520638,-6.39012937196317,5.88789167497071,3,0,-2,0.3,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
46,"Trip bias_psets0.3","trips",7.4603036045316,7.45467675718525,0.00562684734635113,0.0795880546717726,-0.418701465731542,0.432595329793674,-5.70845125895359,5.9047627443356,3,0,-2,0.3,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
46,"Trip bias_psets0.3","vessels",7.44858823173032,7.45467675718525,-0.00608852545492781,-0.0634050582383211,-0.450309212895256,0.458403077784564,-6.00617172951721,5.94161574688753,3,0,-2,0.3,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
47,"Trip bias_psets0.4","sets",7.43370320659428,7.4393907058396,-0.00568749924532022,-0.068674492602775,-0.843962792257381,0.83740509039776,-10.7826548579729,10.6363898451929,3,0,-2,0.4,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
47,"Trip bias_psets0.4","trips",4.52770199902784,7.4393907058396,-2.91168870681177,-39.0656221022134,-4.01248120868583,-1.95463600868502,-49.5169444379019,-27.4665955581611,3,0,-2,0.4,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
47,"Trip bias_psets0.4","vessels",7.43064949169987,7.4393907058396,-0.00874121413973064,-0.0485832174740025,-2.17338803116484,2.62278751435719,-28.1689447781888,35.0825790300346,3,0,-2,0.4,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
48,"Trip bias_psets0.4","sets",7.47437703841446,7.46064441723041,0.01373262118405,0.171866647309114,-0.34553870006972,0.386423075145748,-4.58165439357596,4.98067995758048,3,0,-2,0.4,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
48,"Trip bias_psets0.4","trips",7.4602371018616,7.46064441723041,-0.000407315368808697,-0.00495333942112325,-0.369848445727442,0.323692622658937,-4.92678866954751,4.37900223175626,3,0,-2,0.4,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
48,"Trip bias_psets0.4","vessels",7.46350575335837,7.46064441723041,0.00286133612796607,0.0496239866086256,-0.38116239995816,0.342421059164586,-4.71163176303896,4.50281658361001,3,0,-2,0.4,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
49,"Trip bias_psets0.5","sets",7.48193433413446,7.47194063252554,0.00999370160891835,0.14218346894677,-0.704156299997858,0.793297930865535,-9.49732039820257,10.7890300630767,3,0,-2,0.5,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
49,"Trip bias_psets0.5","trips",4.52291988734761,7.47194063252554,-2.94902074517793,-39.3731331827515,-4.14893073714175,-2.0086283186196,-50.0805613490293,-28.5870007311918,3,0,-2,0.5,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
49,"Trip bias_psets0.5","vessels",7.46109570028782,7.47194063252554,-0.0108449322377203,-0.0557752498498583,-2.28272496898258,2.85856749629902,-31.0470913647219,36.9518452900445,3,0,-2,0.5,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
50,"Trip bias_psets0.5","sets",7.46189805165606,7.47063543178758,-0.00873738013151842,-0.123077457304176,-0.307745531294498,0.293633892090326,-4.05155937159493,3.85748622593023,3,0,-2,0.5,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
50,"Trip bias_psets0.5","trips",7.46880057365317,7.47063543178758,-0.00183485813440778,-0.0272079323696101,-0.280017816889962,0.285825548922331,-3.85923010442852,3.83188826404878,3,0,-2,0.5,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
50,"Trip bias_psets0.5","vessels",7.47229562756006,7.47063543178758,0.00166019577247287,0.0222617207273799,-0.292642790467449,0.302683969071879,-3.7858088385916,3.99429999995009,3,0,-2,0.5,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
51,"Trip bias_psets0.6","sets",7.50600764159636,7.49664231700522,0.00936532459113848,0.132112105621832,-0.662893056566752,0.716454192768748,-8.59040011437833,9.50041848516696,3,0,-2,0.6,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
51,"Trip bias_psets0.6","trips",4.55014960121874,7.49664231700522,-2.94649271578649,-39.199297909566,-4.07357638699433,-1.94338938837414,-48.8659386947913,-27.9334642744335,3,0,-2,0.6,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
51,"Trip bias_psets0.6","vessels",7.5025770598675,7.49664231700522,0.0059347428622722,0.148897210021421,-2.18641230068395,2.51153476461954,-29.301264464866,33.4024499060237,3,0,-2,0.6,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
52,"Trip bias_psets0.6","sets",7.43773959850901,7.44327091908375,-0.00553132057473879,-0.0658119088501298,-0.241918654301265,0.21695360813112,-3.21751199719038,2.88940333557995,3,0,-2,0.6,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
52,"Trip bias_psets0.6","trips",7.44703887269516,7.44327091908375,0.00376795361141013,0.0515287112993118,-0.207740290790611,0.252536168499278,-2.77576030365075,3.16228574757125,3,0,-2,0.6,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
52,"Trip bias_psets0.6","vessels",7.44027841023644,7.44327091908375,-0.00299250884731279,-0.0457528324448666,-0.248652371689011,0.273532648319946,-3.17910537906927,3.32043679746306,3,0,-2,0.6,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
53,"Trip bias_psets0.7","sets",7.44815618272097,7.4634560378401,-0.0152998551191242,-0.184837575864321,-0.580171232938515,0.564577660654408,-7.55793116099709,7.1154750533799,3,0,-2,0.7,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
53,"Trip bias_psets0.7","trips",4.52606396295476,7.4634560378401,-2.93739207488533,-39.2313296378986,-4.08306118291973,-1.97498902462894,-49.1998184389534,-28.3210294225272,3,0,-2,0.7,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
53,"Trip bias_psets0.7","vessels",7.50546669685835,7.4634560378401,0.042010659018253,0.494967092892164,-2.07219851506691,2.40860081853976,-26.7494952283561,31.9757794551745,3,0,-2,0.7,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
54,"Trip bias_psets0.7","sets",7.44938965184867,7.45017400832581,-0.000784356477140936,-0.0157981305906671,-0.19592032339597,0.199407959957101,-2.5676160377034,2.57557595416731,3,0,-2,0.7,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
54,"Trip bias_psets0.7","trips",7.45539114161228,7.45017400832581,0.00521713328646608,0.0731378471839536,-0.17503808775501,0.181552272621646,-2.30317581792754,2.42027763442752,3,0,-2,0.7,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
54,"Trip bias_psets0.7","vessels",7.44874070661592,7.45017400832581,-0.00143330170989624,-0.0173781211674901,-0.203746617129011,0.187305023871275,-2.78834533106009,2.4630127102764,3,0,-2,0.7,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
55,"Trip bias_psets0.8","sets",7.46730538394995,7.45755452207385,0.00975086187610444,0.127470481517191,-0.524811407244749,0.58668183230781,-7.03623584259867,7.32861569953783,3,0,-2,0.8,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
55,"Trip bias_psets0.8","trips",4.51999101228859,7.45755452207385,-2.93756350978526,-39.2699963187619,-4.08348189125141,-2.00896568584423,-49.2053045309104,-28.9485839361361,3,0,-2,0.8,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
55,"Trip bias_psets0.8","vessels",7.45777805809015,7.45755452207385,0.000223536016297151,0.0983962822028836,-2.19185659345752,2.41311761450109,-28.2970432844077,32.9373108512694,3,0,-2,0.8,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
56,"Trip bias_psets0.8","sets",7.44288981245392,7.44638542539244,-0.0034956129385227,-0.0419235588589846,-0.159927941917561,0.14289483654124,-2.08020350797452,1.98022568888311,3,0,-2,0.8,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
56,"Trip bias_psets0.8","trips",7.44673237906472,7.44638542539244,0.000346953672280548,0.00361313141428921,-0.137189695424434,0.128819637851031,-1.86154311665362,1.6920767279422,3,0,-2,0.8,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
56,"Trip bias_psets0.8","vessels",7.44530288259513,7.44638542539244,-0.00108254279730604,-0.0126240300360246,-0.150303900888273,0.144162793560734,-1.91667645670229,1.8889590738408,3,0,-2,0.8,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
57,"Trip bias_psets0.9","sets",7.46558914961123,7.46254511306384,0.00304403654738035,0.0361691130065322,-0.496199774920056,0.509346692197157,-6.2890053901279,6.8880089236694,3,0,-2,0.9,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
57,"Trip bias_psets0.9","trips",4.52260516492581,7.46254511306384,-2.93993994813803,-39.2659371593171,-4.05992706564545,-1.98770501011189,-48.6418499276443,-29.6419616181437,3,0,-2,0.9,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
57,"Trip bias_psets0.9","vessels",7.47432829503983,7.46254511306384,0.0117831819759823,0.172027827572466,-2.23216752586616,2.70309955068495,-28.3771770808266,33.7412775303458,3,0,-2,0.9,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
58,"Trip bias_psets0.9","sets",7.43129412896196,7.43393632340684,-0.00264219444488951,-0.03701155566388,-0.110879162408867,0.0938626027285554,-1.43105142091842,1.2555293016059,3,0,-2,0.9,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
58,"Trip bias_psets0.9","trips",7.43074071612119,7.43393632340684,-0.00319560728565364,-0.0437383982371098,-0.100641040237326,0.0933710796182131,-1.31427565084024,1.19689044960181,3,0,-2,0.9,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
58,"Trip bias_psets0.9","vessels",7.43458997946127,7.43393632340684,0.000653656054422799,0.0106606111402823,-0.0979314704063223,0.0949049661440944,-1.28432845103693,1.20750843423365,3,0,-2,0.9,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
59,"Trip bias_psets1","sets",7.4683770403636,7.46612964016198,0.00224740020161853,0.0197010651930688,-0.460082622248327,0.476522747801352,-6.16968149876813,5.74291169153453,3,0,-2,1,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
59,"Trip bias_psets1","trips",4.52363550248167,7.46612964016198,-2.9424941376803,-39.2872175305337,-3.99091287146931,-2.01795707043532,-48.7195312205953,-29.5825238820667,3,0,-2,1,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
59,"Trip bias_psets1","vessels",7.47044972415778,7.46612964016198,0.00432008399580131,0.0426938898796597,-2.22996288206694,2.70296548949,-28.0261988388041,34.9412075602436,3,0,-2,1,0.3,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
60,"Trip bias_psets1","sets",7.46342915733688,7.46342915733688,0,0,0,0,0,0,3,0,-2,1,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
60,"Trip bias_psets1","trips",7.4637132806532,7.46342915733688,0.000284123316316105,0.00354055236833493,-0.00897701838095595,0.00514488212001976,-0.124670982329663,0.0676455892800954,3,0,-2,1,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
60,"Trip bias_psets1","vessels",7.4634284684683,7.46342915733688,-6.88868585462335e-07,-2.6952734931118e-05,-0.000338710278223764,0.00059431137934427,-0.00439889027627949,0.00796300557360397,3,0,-2,1,1,1,"Market species",50,10,1.13,26,1.8,1.7,0.41,0.67,0.42
